1107,Lauryl polyglucose,"['564003', '50007001', '60564003']"
1108,Chlorhexidine 20%,"['564006', '60564006']"
1109,Lactic acid 90%,"['564010', '60564010']"
1110,Pyoderm microcapsules,"['564015', '60564015']"
1111,Caprylic acid,"['568105', '60568105']"
1112,Polyoxyehtylene sorbitan trioleate,"['568120', '60568120']"
1113,Methanol,"['569006', '60569006']"
1114,Polyoxyethylene glycol,"['571001', '60571001']"
1115,Deltamethrin,"['575000', '60575000']"
1116,Propyl parahydroxybenzoate,"['575003', '745006', '50748066', '60575003']"
1117,Magnesium oxide,"['582001', '643055', '828066', '60582001', '60643055', '60828066']"
1118,Manganese oxide,"['582003', '603015', '652015', '838015', '60582003', '60603015', '60652015', '60838015']"
1119,Cobalt carbonate,"['582006', '60582006']"
1120,Iron oxide,"['582015', '837010', '60582015', '60837010']"
1121,Sodium selenite,"['582021', '608021', '668010', '672045', '779045', '802000', '820000', '40565091', '60582021', '60608021', '60668010', '60672045', '60779045', '60802000', '60820000', '60840015']"
1122,소듐라우릴설페이트 ,"['583000', '10825003', '20073001', '40114006', '40362003', '40434036', '40742000', '50140036', '50141036', '50577010', '50594000', '50595000']"
1123,글리콜스테아레이트 ,"['583001', '20163015', '20164015', '20165015', '20166015', '30298078', '30299078', '30480055', '30586055', '30713036', '30715055', '30716066']"
1124,암모늄라우릴황산염액 ,"['583004', '624000', '10018001', '10019001', '10262045', '10272028', '10273028', '10274028', '10297010', '10357036', '10537001', '10541001', '10616028', '10619028', '10620045', '10623036', '10691045', '10703028', '10741021', '10767036', '10796036', '20163003', '20164003', '20165003', '20166003', '20383001', '20384001', '20385001', '20386001', '20791003', '20792003', '30278001', '30298000', '30299000', '30329000', '30330000', '30332000', '30397015', '30400015', '30401015', '30480001', '30481001', '30482000', '30483000', '30541015', '30688003', '30713351', '30714001', '30715001', '30716001', '40616010', '40849002']"
1125,세틸알코올 ,"['583008', '624042', '10018136', '10019120', '10160197', '10218001', '10262105', '10345078', '10390078', '10705105', '10717001', '10938028', '10943105', '10953078', '20239045', '20240045', '20241045', '20242045', '20583045', '20889045', '30028078', '30296003', '30297003', '30298105', '30299105', '30329091', '30330091', '30332091', '30474109', '30475021', '30480066', '30481091', '30482091', '30483091', '30689028', '30709006', '30713055', '30715078', '30716091', '30725003', '40362010', '40616021', '40850028']"
1126,코카미도프로필베타인 ,"['583013', '619028', '624003', '10018003', '10019003', '10084001', '10212003', '10213003', '10214003', '10215003', '10272015', '10273015', '10274015', '10297006', '10357021', '10358006', '10410015', '10532003', '10562015', '10616015', '10619015', '10620036', '10621006', '10623021', '10632003', '10646015', '10691036', '10703015', '10720006', '10735028', '10741015', '10767021', '10771015', '10796021', '10805003', '10806003', '10809003', '10810003', '10825006', '10859010', '10870021', '10871021', '10891006', '10892006', '10923010', '10927010', '10944010', '10946010', '10947006', '10948010', '10949010', '10953021', '10994010', '20009010', '20010010', '20057010', '20070006', '20071006', '20073003', '20074006', '20105003', '20106010', '20107010', '20108010', '20109010', '20110010', '20111010', '20163006', '20164006', '20165006', '20166006', '20200028', '20224003', '20230078', '20231006', '20232003', '20235006', '20266086', '20268077', '20383006', '20384006', '20385006', '20457003', '20467190', '20533006', '20582006', '20590078', '20611010', '20616003', '20739000', '20791015', '20792015', '20960028', '20974105', '20978001', '30000045', '30029006', '30031000', '30032403', '30033564', '30035000', '30036000', '30048028', '30057055', '30058055', '30059055', '30191006', '30240010', '30278003', '30324000', '30329003', '30330003', '30331000', '30332003', '30397028', '30398010', '30399037', '30400028', '30401022', '30474010', '30475003', '30481006', '30483006', '30541028', '30542039', '30543010', '30546021', '30586003', '30688015', '30711006', '30713006', '30714028', '30715015', '30716015', '30717010', '30726001', '30782028', '30789028', '30810037', '30811010', '30981010', '40265021', '40411028', '40459001', '40511015', '40514021', '40587015', '40588015', '40616028', '40849009', '40909031', '50433010', '50739003', '60619028']"
1127,세트리모늄염화물 ,"['583020', '624023', '10018006', '10019006', '10262066', '10272055', '10273055', '10274055', '10357066', '10446003', '10616055', '10617003', '10619055', '10620105', '10623066', '10624003', '10647003', '10691105', '10703055', '10741045', '10766006', '10767066', '10874028', '30278036', '30296000', '30297000', '30298028', '30299028', '30329028', '30330028', '30332028', '30481021', '30482021', '30483021', '30689003', '30709021', '30713045', '30714055', '30715066', '30716078', '30725001', '40849039']"
1128,호호바유 ,"['583028', '10019010', '10040021', '10078021', '10187015', '10262006', '10266091', '10388000', '10392000', '10425066', '10558091', '10636001', '10637003', '10668091', '10672001', '10875001', '10904139', '10917058', '10919066', '20060001', '20142210', '20225171', '20560003', '20583210', '20584055', '20647066', '20786066', '20787066', '20788066', '20789066', '20885171', '20886153', '20887190', '30077280', '30078058', '30298190', '30299190', '30334021', '30396021', '30479045', '30480458', '30481210', '30483407', '30716136', '60583021']"
1129,시트르산나트륨 ,"['583037', '617103', '624147', '10016078', '10017078', '10018171', '10019171', '10020091', '10021078', '10058091', '10059091', '10068091', '10077114', '10080045', '10084120', '10117496', '10118231', '10126136', '10233120', '10262136', '10618015', '10667153', '10741091', '10769136', '10792136', '10816120', '10864120', '10866078', '10888300', '10917100', '10919136', '10950066', '10952105', '20127136', '20134105', '20135105', '20136105', '20137028', '20224036', '20225120', '20232036', '20256006', '20326055', '20328021', '20447021', '20533171', '20582171', '20586021', '20616120', '20645028', '20656021', '20736021', '20737021', '20786105', '20787105', '20788105', '20789105', '20890017', '20891021', '20905231', '20906231', '30077092', '30078100', '30280036', '30281052', '30282066', '30327120', '30328055', '30329055', '30330055', '30332055', '30333091', '30479028', '30545003', '30712010', '30812003', '60585078']"
1130,녹차수 ,"['583113', '619066', '624067', '10249055', '10262000', '10263000', '10946055', '10948055', '20254045', '20255021', '20408003', '20409003', '20455000', '20456000', '20536055', '20656001', '20739078', '20804058', '20805066', '20885210', '20886190', '20887210', '30278091', '30279066', '30280045', '30281088', '30282105', '30328015', '30329120', '30330136', '30331036', '30332136', '30333045', '30915034', '40849122', '60619066']"
1131,로즈마리잎수 ,"['583130', '617084', '624081', '10262001', '10263001', '20254055', '20255028', '20455001', '20456001', '20536066', '20711000', '30278105', '30279078', '30280055', '30281102', '30282120', '30328021', '30329136', '30330153', '30331045', '30332153', '30333055', '30915109', '40849141']"
1132,프로폴리스추출물 ,"['583148', '618136', '10019078', '10034055', '10037094', '10039006', '10043094', '10044003', '10045003', '10046003', '10053003', '10081001', '10103078', '10104153', '10116028', '10117003', '10118001', '10126010', '10183003', '10216006', '10233010', '10248003', '10261021', '10262003', '10265000', '10402136', '10555001', '10667001', '10694045', '10720021', '10816003', '10865056', '10866028', '20126055', '20133045', '20134036', '20135036', '20136036', '20137000', '20138028', '20139006', '20143136', '20158055', '20159055', '20160055', '20191091', '20192021', '20256136', '20346021', '20347028', '20805001', '30240112', '30275091', '30323021', '30327078', '30397196', '30398112', '30399160', '30400157', '30401151', '30402091', '30541217', '30542231', '30543112', '30544105', '40510006', '40600006', '50206006', '60618136', '60624006']"
1133,콜로이드성 이산화규소,"['584000', '50409006', '60584000']"
1134,카르복시메칠셀룰로스나트륨,"['584003', '60584003']"
1135,폴리에칠렌글리콜 1500,"['584006', '60584006']"
1136,D-소르비톨,"['584015', '10070003', '10109028', '10277006', '10295006', '10322015', '10565105', '10643010', '10708021', '10822021', '20310000', '20748003', '20903000', '20930015', '20971153', '20972120', '30046001', '30135000', '30186001', '30757015', '30901028', '30902006', '40021000', '40315045', '40424021', '40553015', '40739036', '40921015', '40923036', '40939001', '40964006', '50038006', '50061091', '50078015', '50288001', '50580028', '50599055', '50600015', '50605045', '60584015']"
1137,덴탈타입실리카,"['584021', '60584021']"
1138,메칠파라벤,"['584028', '585010', '20237010', '20976006', '20977010', '20985001', '30602036', '30937010', '30950091', '40004006', '40103078', '40104078', '40105066', '40107055', '40159010', '40251015', '40290015', '40292015', '40411036', '40458232', '40544015', '40545015', '40546015', '40611021', '40612015', '40613015', '40614021', '40757010', '40773021', '40929001', '40991015', '40992015', '40993015', '50046010', '50047010', '50049010', '50050010', '50065028', '50119001', '50136015', '50137015', '50138015', '50139015', '50382138', '50535001', '50570028', '50595053', '50607006', '50608021', '50661000', '50662000', '50663006', '50706001', '50708001', '50716006', '50717010', '50718010', '50861021', '50862021', '60584028']"
1139,사이클로덱스트린,"['585006', '10000015', '10010105', '10151091', '10290078', '10300015', '10302153', '10313066', '10560091', '10753028', '10754028', '10794006', '20021003', '20184003', '20185003', '20205010', '20249004', '20608010', '40611001', '40612003', '40757003', '60503045']"
1140,트리클로산,"['585021', '40435006']"
1141,노녹시놀-12,['585036']
1142,Paraffin highly fluid,"['586000', '60586000']"
1143,Polyethyene glycol,"['591091', '60591091']"
1144,적색213호,"['592078', '50661136', '50764120', '60592078']"
1145,D-Glucose,"['593000', '50949000', '60593000', '60663000']"
1146,Myacide,"['594003', '60594003']"
1147,Pluronic F127,"['594006', '60594006']"
1148,Acidum citricum monohydricum,"['594010', '60594010']"
1149,Natrii citras,"['594015', '60594015']"
1150,Amygdalae oleum,"['594021', '60594021']"
1151,Aqua puroficata,['594028']
1152,Acorbic Acid Vial,"['596021', '50993010']"
1153,Iodined kalium,"['603028', '643066', '652028', '768055', '823153', '828045', '60603028', '60643066', '60652028', '60768055', '60823153', '60828045']"
1154,Zinc methionine,"['608015', '801000', '806105', '807000', '810000', '40577000', '50941015', '60608015', '60801000', '60806105', '60807000', '60810000']"
1155,Bacillus subtillis,"['608028', '644000', '813003', '50940003', '50941021', '60608028', '60644000']"
1156,Povidone,"['610000', '60610000']"
1157,bacillus polyfermenticus,"['615000', '60615000']"
1158,Lipase,"['615001', '661003', '667000', '733010', '20210034', '50556010', '50557010', '50581015', '50713006', '50724036', '60615001', '60661003', '60667000', '60733010']"
1159,Protease,"['615003', '654000', '661000', '667001', '733006', '814006', '10178010', '20210013', '20349010', '20375010', '50236001', '50581010', '50582010', '50687010', '50724010', '50761003', '50940021', '60615003', '60654000', '60661000', '60667001', '60733006', '60814006']"
1160,Amylase,"['615006', '654001', '661001', '733003', '20349006', '20375006', '50236003', '50581006', '50582006', '50940015', '50995000', '50996000', '60615006', '60661001', '60733003']"
1161,Gaprylic and capric triglyceride,"['616091', '60616091']"
1162,소듐라우레스설페이트 ,"['617000', '624001', '10016036', '10017036', '10018000', '10019000', '10021036', '10212001', '10213001', '10214001', '10215001', '10262036', '10675001', '10676001', '10679001', '10680001', '10681001', '10814001', '10825001', '10879000', '10891001', '10892001', '10947003', '10953045', '20071001', '20073000', '20105006', '20235003', '20525015', '20526015', '20527015', '20528015', '20629001', '20662000', '20707045', '20733045', '20734045', '20735045', '20778000', '30240003', '30278000', '30329001', '30330001', '30332001', '30397010', '30398003', '30399012', '30400010', '30401010', '30455006', '30481003', '30482003', '30483003', '30541010', '30542014', '30543003', '30544006', '30778001', '30915003', '40265003', '40434028', '40616006', '40834006', '40849005', '50140028', '50141028', '60449001', '60585036']"
1163,코엔자임 Q10 ,"['617166', '10417003', '30281273', '30282300']"
1164,Natural protector ,['617215']
1165,글리세린 ,"['618001', '619003', '10034000', '10037001', '10043001', '10044021', '10045028', '10046028', '10051006', '10053036', '10058001', '10059001', '10064001', '10068001', '10076006', '10077015', '10078078', '10081066', '10084015', '10086015', '10103036', '10104010', '10116153', '10117435', '10118153', '10119001', '10120001', '10121001', '10122001', '10138028', '10164015', '10183021', '10186021', '10187066', '10193003', '10195055', '10203006', '10212066', '10214153', '10215036', '10216001', '10218045', '10228003', '10229001', '10235000', '10236003', '10247021', '10248036', '10249003', '10250021', '10263010', '10264015', '10265036', '10272001', '10273001', '10274001', '10281003', '10282021', '10283001', '10297055', '10307006', '10308006', '10309003', '10334010', '10345210', '10355006', '10357003', '10358003', '10359003', '10389001', '10390010', '10402028', '10407001', '10415078', '10417021', '10419003', '10430003', '10431003', '10432003', '10544006', '10547006', '10549055', '10550039', '10555036', '10557010', '10558006', '10559006', '10562001', '10616001', '10617001', '10619003', '10620003', '10621003', '10622003', '10623003', '10624001', '10632006', '10646001', '10647001', '10667036', '10670006', '10691003', '10702003', '10703001', '10704001', '10711066', '10717006', '10718045', '10721003', '10722021', '10734003', '10735010', '10741001', '10756003', '10757006', '10758001', '10766003', '10767003', '10769000', '10771001', '10772036', '10796003', '10799001', '10802015', '10803015', '10804015', '10805015', '10806015', '10809010', '10810015', '10816028', '10825015', '10826010', '10864000', '10866000', '10872010', '10873010', '10881021', '10888000', '10900028', '10907003', '10909003', '10924006', '10925010', '10926010', '10930001', '10938010', '10944120', '10953003', '10954028', '10955028', '10956028', '10957028', '10968066', '10969066', '10970066', '10971003', '10974001', '10975001', '10976001', '10977001', '10978003', '10979003', '10982001', '10983003', '10984003', '10985003', '10986001', '10987001', '10993003', '10994091', '10998001', '10999001', '20000000', '20001000', '20003001', '20004001', '20005001', '20006001', '20007003', '20008003', '20009091', '20057003', '20060003', '20061006', '20064015', '20065015', '20076006', '20077010', '20084001', '20091006', '20106091', '20107091', '20108105', '20109078', '20110091', '20111091', '20116010', '20126010', '20133006', '20134001', '20135001', '20136001', '20137003', '20138003', '20139001', '20155006', '20156006', '20157006', '20158000', '20159000', '20160000', '20161006', '20169006', '20186015', '20191001', '20192000', '20203001', '20230066', '20231120', '20234055', '20238055', '20247010', '20250001', '20254006', '20255003', '20256001', '20266006', '20268006', '20270003', '20294028', '20295028', '20296028', '20305010', '20325003', '20326010', '20327015', '20328010', '20383010', '20384010', '20385010', '20386010', '20397066', '20436004', '20451010', '20453006', '20455015', '20456021', '20525003', '20526003', '20527003', '20528003', '20533091', '20582091', '20616078', '20617001', '20629006', '20631001', '20632001', '20645006', '20707120', '20708078', '20709003', '20710003', '20711003', '20712003', '20732006', '20733120', '20734120', '20735120', '20738000', '20739003', '20795003', '20796003', '20804000', '20805010', '20885010', '20886010', '20887010', '20888001', '20907010', '20908010', '20963000', '20974001', '20978003', '30031002', '30049001', '30056025', '30099000', '30278010', '30281000', '30282015', '30298010', '30299010', '30323000', '30327000', '30328001', '30329010', '30330010', '30331001', '30332010', '30333001', '30397036', '30400036', '30401030', '30480010', '30481010', '30482010', '30483010', '30541036', '30544078', '30545001', '30546003', '30688006', '30689010', '30711003', '30712001', '30713001', '30714006', '30715006', '30716006', '30717006', '30718003', '30810028', '30811003', '30812006', '30813045', '30914003', '30928006', '30946078', '30947136', '30949003', '40045003', '40046006', '40048003', '40061010', '40258010', '40272003', '40362021', '40425001', '40459015', '40507003', '40601034', '40616066', '40748002', '40749003', '40834045', '40869003', '40909040', '50433003', '60288001', '60618001', '60619003']"
1166,폴리소르베이트 20 ,"['618028', '10020055', '10103010', '10235006', '10331006', '10335006', '10336006', '10337006', '10417045', '10556003', '10672036', '10694091', '10864078', '10866045', '10881015', '20256010', '20328028', '20396010', '20397010', '20398003', '20399003', '20400003', '20401003', '20403003', '20456036', '20536015', '20793028', '20794028', '20795028', '20796028', '20907066', '20908066', '20974153', '30030074', '30191036', '30281042', '30282036', '30298066', '30299066', '30327015', '30329066', '30330066', '30332066', '30397006', '30400006', '30401006', '30541006', '30546015', '30713028', '30715045', '30716055', '30782003', '30789003', '30832021', '30915142', '40869006', '50242010', '60618028']"
1167,효소처리스테비아 ,"['618036', '10250036', '10555028', '10769091', '10866003', '20137010', '20139015', '20158078', '20159078', '20160078', '20191055', '20192001', '20325021', '20453028', '30323001', '30327001', '40425045', '40748009', '60288045', '60618036']"
1168,벤조산나트륨 ,"['618045', '619015', '10018105', '10019091', '10084066', '10086006', '10235010', '10262078', '10263028', '10264045', '10297036', '10358015', '10544010', '10546020', '10547010', '10621015', '10662021', '10663021', '10772021', '10783010', '10874021', '10904180', '10930055', '10946091', '10947190', '10948091', '20200010', '20203006', '20224021', '20232021', '20254015', '20255010', '20346015', '20347021', '20351010', '20383091', '20384091', '20385091', '20386078', '20455055', '20456105', '20457036', '20467078', '20556078', '20612036', '20613036', '20645010', '20732048', '20791045', '20792045', '20905105', '20906105', '20960001', '30328066', '30481078', '30482055', '30483078', '30711045', '30810010', '40265055', '40513056', '40601004', '40616105', '40869015', '50577001', '60618045', '60619015']"
1169,베타글루칸 ,"['618055', '20708091', '30244001', '40258001', '40459153', '40469006', '60618055']"
1170,뽕나무껍질추출물 ,"['618066', '10038006', '10081010', '10116078', '10117028', '10193325', '10694055', '10950010', '20127055', '20133066', '20144105', '20158028', '20159028', '20160028', '60617006', '60618066']"
1171,상황버섯추출물 ,"['618078', '10116045', '10117006', '10266028', '10668028', '20158036', '20159036', '20160036', '60618078']"
1172,알로에베라잎추출물 ,"['618091', '10034036', '10126003', '10250001', '10338045', '10339010', '10340010', '10341045', '10343066', '10344045', '10345021', '10347028', '10348036', '10442010', '10443010', '10444010', '10479496', '10480465', '10481435', '10482231', '10632028', '10769015', '10802045', '10803055', '10804028', '10805078', '10806045', '10809021', '10810066', '10815015', '10888066', '10923120', '10926045', '10944015', '10971006', '10974021', '10977003', '10978006', '10979006', '10982021', '10983006', '10984006', '10985006', '10987021', '10993045', '10994036', '10998021', '10999021', '20003021', '20004021', '20005021', '20006021', '20007001', '20009015', '20010021', '20156015', '20157010', '20165091', '20230036', '20231066', '20239078', '20240078', '20241091', '20242091', '20327045', '20328136', '20960006', '20978055', '30327036', '40265153', '40303028', '40616231', '40748054', '40909213', '50433036', '50739078', '50746065', '60618091']"
1173,홍삼 추출물 ,"['618171', '10118003', '20328078', '30280003']"
1174,살리실산 ,"['619000', '10058078', '10059078', '10068078', '10249021', '10620021', '10622010', '10691021', '10702010', '10756036', '10772003', '10787015', '10880171', '10947210', '10953028', '20077015', '20089001', '20212003', '20345003', '20456136', '20557000', '20559006', '20739055', '20963010', '30000006', '30056000', '30333003', '30474028', '30475045', '30480122', '30586210', '30717091', '30782153', '30811015', '40435001', '50433015', '50618105', '60619000']"
1175,디나트륨이디티에이 ,"['619010', '10001001', '10016066', '10017066', '10020066', '10021066', '10038105', '10039091', '10040105', '10051001', '10077072', '10080066', '10084105', '10104003', '10117465', '10118210', '10126091', '10233105', '10249010', '10263045', '10266120', '10282006', '10297000', '10307001', '10308001', '10334006', '10358028', '10390003', '10402001', '10473078', '10532276', '10537253', '10541300', '10549028', '10550085', '10557001', '10558001', '10559001', '10562006', '10621028', '10622006', '10646006', '10648003', '10666066', '10667120', '10668120', '10670001', '10694105', '10702006', '10705003', '10734001', '10735001', '10756006', '10816105', '10864105', '10888253', '10924001', '10946078', '10947171', '10948078', '10950055', '20038003', '20039003', '20060006', '20061028', '20076001', '20091021', '20122055', '20123055', '20126091', '20127120', '20133091', '20134066', '20135066', '20136066', '20142153', '20143153', '20144136', '20161001', '20163066', '20164078', '20165066', '20166078', '20169001', '20203003', '20226105', '20254091', '20255036', '20256105', '20326045', '20327066', '20328105', '20383078', '20384078', '20385078', '20386066', '20408078', '20409078', '20436001', '20449066', '20455078', '20456091', '20457078', '20536120', '20555001', '20583003', '20584003', '20612078', '20613078', '20631010', '20632010', '20645276', '20656106', '20732001', '20739045', '20791001', '20792001', '20793006', '20794006', '20795006', '20796006', '20888006', '20889003', '20893001', '20907036', '20908036', '30000010', '30028001', '30048001', '30240001', '30278190', '30279120', '30280153', '30296231', '30297231', '30328045', '30333105', '30398001', '30399001', '30455001', '30542001', '30543001', '30544001', '30586300', '30688000', '30689000', '30709171', '30710010', '30711028', '30714091', '30717066', '30719066', '30720066', '30721066', '30771001', '30782045', '30789037', '30809010', '30810006', '30811006', '40849049', '50577006', '60583105', '60585066', '60617105', '60619010', '60624091']"
1176,피이지-60하이드로제네이티드캐스터오일,"['619021', '10151028', '10279006', '10288045', '10494418', '10495390', '10496418', '10500126', '10501126', '10531091', '10532036', '10533028', '10542028', '10543028', '10629091', '10874010', '20274015', '20655038', '30808028', '30950120', '60130028', '60619021']"
1177,자몽종자추출물 ,"['624096', '10018045', '10235021', '10947120', '20158045', '20159045', '20160045', '20247003', '30278120']"
1178,바오밥나무씨추출물 ,"['624207', '10266021', '10668021', '10865033', '20142091', '30329153']"
1179,Feline facial pheromone,"['627000', '60627000']"
1180,Polyquaternium-71,"['629036', '60629036']"
1181,Green 3,"['630113', '60630113']"
1182,Blue No.1,"['630131', '30146084', '30777132', '50375105', '50531154', '60630131']"
1183,Natural Hair care Complex 4 ,"['630236', '30254280', '40834332', '50531277', '60630236']"
1184,White Flower Complex ,"['630260', '30253287', '30516121', '30776253']"
1185,암모늄라우릴설페이트액,"['631003', '670006', '695005', '20591021', '40834010', '50375006', '50661028', '50662028', '60670006', '60695005']"
1186,소듐라이레스설페이트,"['631006', '670003', '60670003']"
1187,코카마이드 디이에이,"['631010', '670112', '695035', '30905015', '30906015', '30907015', '50375015', '60670112', '60695035']"
1188,코코암포카르복시글리시네이트,"['631021', '30575164']"
1189,알로에 베라 젤,['631038']
1190,초산 토코페롤,['631048']
1191,하이드롤라이즈드 콜라젠 피지-프로필메칠실란디올,['631061']
1192,카프릴릴글라이콜 ,"['631146', '10080078', '10195136', '10451196', '10466176', '10486382', '10487328', '10493525', '10537190', '10756045', '10757055', '10825120', '10917177', '10944276', '20224066', '20232066', '20267010', '20467091', '20525055', '20526045', '20527045', '20533120', '20556091', '20616091', '20617028', '20905190', '20906190', '20907045', '20908045', '30030547', '30031378', '30032374', '30033529', '30035395', '30036572', '30077112', '40006102', '50375045']"
1193,Jeju Herb 7 Complex,['631189']
1194,White Flower Complex,['631212']
1195,Cetrimonium chloride,"['632015', '10382006', '10383021', '20121006', '20298006', '30266006', '30267006', '30415003', '30651003', '30652003', '30657045', '30659045', '30660045', '30896006', '30989001', '40163006', '40164010', '40165010', '40166010', '40167010', '40168010', '40186001', '40190003', '40203000', '50001010', '50066006', '50067006', '50124010', '50125010', '50126010', '50209187', '50387001', '50691001', '60632015']"
1196,Distearyldimonium chloride,"['632021', '60632021']"
1197,Lauramine oxide,"['632028', '60632028']"
1198,Red No.2,"['632136', '60632136']"
1199,50% 염화벤잘코늄액,"['633000', '30922000', '30923000', '40249000', '60633000']"
1200,인산이수소나트륨,"['633003', '10157012', '10830001', '10831021', '10838001', '30535010', '30922001', '30923001', '40249001', '60633003', '60755078']"
1201,인산수소이나트륨,"['633006', '20216091', '20217055', '50188091', '60633006']"
1202,디소듐코코암포디아세테이트,"['633023', '10065066', '10835006', '20288190', '40615028', '60633023']"
1203,이소옥탄,"['634001', '60634001']"
1204,N-octyl bicycloheptene bicarboximide,"['638003', '60638003']"
1205,Propoxur,"['639000', '60639000']"
1206,Coal tar solution ,"['640001', '60640001']"
1207,Sodium laureth sulfate/cocamidopropyl betaine/Lauryl glucoside,"['640003', '60640003']"
1208,Quarternium 15,"['640006', '60640006']"
1209,Aloe vera extract ,"['640010', '60640010']"
1210,Allantoin ,"['640015', '10060078', '10062036', '20044010', '20541055', '20542055', '20714021', '20743021', '20812091', '20813210', '20814190', '20815171', '20816190', '20817171', '20818171', '20819171', '20820091', '20821010', '20822010', '20823006', '20824015', '20825015', '20826015', '20842177', '20923021', '20992190', '20993171', '20994171', '20995171', '20996153', '40169066', '50531031', '60640015']"
1211,Tetrasodium EDTA/Sodium hydroxide ,"['640021', '60640021']"
1212,Chlorhexidine gluconate ,"['640028', '30676000', '30677000', '30678000', '60640028']"
1213,Distearyl phthalic acid amide ,"['640036', '20318006', '60640036']"
1214,FD&C Blue #1/Sodium chloride,"['640045', '60640045']"
1215,Sodium bicarbonate ,"['640055', '20312036', '20315055', '20316066', '20317015', '20318055', '20322045', '20564006', '20565006', '30361001', '40028036', '40029078', '40288000', '40597021', '60640055']"
1216,Green apple fragrance ,"['640066', '60640066']"
1217,Citric acid ,"['640078', '10027066', '20312015', '20316078', '20318066', '20319045', '20320055', '20321045', '20322055', '20323066', '20390078', '20564091', '20565105', '20580028', '20581045', '20634036', '20665091', '20666105', '20881055', '20913066', '20914091', '20915066', '20916066', '20917066', '20924136', '20942190', '20943066', '20944210', '30047036', '30125036', '30173001', '30175003', '30241001', '30242001', '30243001', '30310078', '30311078', '30345045', '30346045', '30347045', '30348036', '30426120', '30487231', '30514078', '30574045', '30691066', '30703210', '30755021', '40025006', '40028021', '40029036', '40030045', '40051066', '40053045', '40169105', '40170105', '40255055', '40256010', '40275036', '40276022', '40277054', '40278024', '40279041', '40280024', '40281136', '40283055', '40284045', '40285028', '40286028', '40287006', '40333078', '40368078', '40369078', '40386078', '40387091', '40388010', '40432055', '40455006', '40462171', '40463136', '40466028', '40467055', '40597003', '40750190', '40806021', '40807021', '40808021', '40809021', '40810021', '40828001', '40844091', '40926045', '50186055', '50278001', '50378105', '50401000', '50402000', '50410028', '50414006', '50444036', '50452091', '50457036', '50531081', '50542010', '50545091', '50546091', '50547091', '50564078', '50578010', '50898001', '60640078']"
1218,2-Mercaptobenzothiazole,"['641003', '60641003']"
1219,Chlohexidine digluconate,"['642000', '40870021', '50890003', '60642000']"
1220,Ethoxyquine,"['643045', '729021', '825036', '826036', '60643045', '60729021', '60825036', '60826036']"
1221,Copper oxide,"['643105', '779006', '60643105', '60779006']"
1222,Ferrous carbonate,"['643120', '60643120']"
1223,Lactobacillus acidophilus,"['644001', '733001', '10178000', '30735001', '30872001', '30873001', '30964001', '40750001', '50216000', '50218000', '50582003', '50687000', '50713001', '50724001', '50752066', '50940000', '60644001', '60733001']"
1224,Streptococcus faecium cornelle 68,"['644003', '733000', '60644003', '60733000']"
1225,말분,"['646078', '647091', '796153', '803003', '821001', '828105', '835091', '10026015', '10033015', '10114015', '10123003', '10154015', '10178036', '10196066', '10208091', '10320010', '10420276', '10914153', '20210043', '20229028', '20498035', '20561003', '20589015', '20680015', '20932021', '20940136', '20975231', '30007136', '30055045', '30130190', '30225105', '30307136', '30428153', '30464006', '30702078', '30722091', '30723091', '30729010', '30749153', '30760006', '30762028', '30775105', '30974300', '40003276', '40010003', '40269006', '40426055', '40461078', '40487006', '40519001', '40580006', '40581001', '40625276', '40750231', '40844120', '40858006', '40860003', '40911006', '50059045', '50079010', '50130036', '50171006', '50273006', '50292021', '50648003', '50685015', '50713010', '50720325', '50724045', '60646078', '60647091', '60796153', '60835091']"
1226,Iodine complex,"['650000', '60650000']"
1227,Sorbic acid,"['651000', '30604055', '30607055', '30609055', '50671091', '50747001', '50959003', '50960003', '50994001', '60651000']"
1228,Vaseline,"['651003', '50937003', '60651003']"
1229,Blue pigment,"['651006', '50808021', '50816105', '50817136', '50819105', '50827136', '50858015', '60651006']"
1230,Xylanase,"['653000', '10178021', '50753003', '50761001', '60653000']"
1231,Cellulase,"['653001', '661006', '814000', '10178015', '20210008', '40844006', '50236000', '50554006', '50555006', '50582015', '60653001', '60814000']"
1232,Beta-glucanase,"['653003', '50753001', '60653003']"
1233,Acid-phosphatase,['653006']
1234,Chondroitine sulfate 20kDa 95%,"['658000', '60658000']"
1235,Chondroitine sulfate,"['659000', '660000', '50942055', '60659000', '60660000']"
1236,Chitosanide,"['659001', '660001', '60659001', '60660001']"
1237,Eucalyptol,"['664003', '60664003']"
1238,콜라겐,"['665006', '10738055', '60665006']"
1239,스테비올배당체,"['665045', '10839070', '60665045']"
1240,사과향료,"['665055', '60665055']"
1241,α-Amylase,"['667003', '60667003']"
1242,β-Amylase,"['667006', '60667006']"
1243,젖산,"['669001', '10651010', '20742001', '30218045', '30690001', '30945001', '30962001', '60669001']"
1244,안식향산,"['669003', '30162036', '30290028', '30343055', '30357036', '30497015', '40075001', '60669003']"
1245,말릭산,"['669006', '60669006']"
1246,소듐 피이지-7 올리브 오일 카르복시레이트,"['669015', '60669015']"
1247,피이지-60-하이드로제네이티드 캐스터오일,"['669028', '10838010', '30922010', '30923010', '40249010', '60669028']"
1248,유칼립투스 글로불러스 리프 오일,"['669045', '60669045']"
1249,디소디움이디티에이,"['670000', '60670000']"
1250,크림바졸,"['670015', '10351153', '10352153', '10353153', '60670015']"
