id,name
22245,조합향료
22255,Kaolin
22266,Silver
22278,정제수
22300,Calcium carbonate
22301,Allantoin
22303,Saccharin sodium
22306,Carboxymethylcellulose calsium
22310,Sodium benzoate
22315,Glycerine
22321,Sorbitol
22328,Xylitol
22336,적색색소
22345,조합향료
22355,정제수
22400,Benzalkonium chloride
22401,Benzocaine
22403,Salicylic acid
22406,Menthol
22410,Echinacea Extract
22415,Citronella oil
22421,Clove oil
22428,White beewax
22436,BHT.
22445,Sodium edetate
22455,Polysorbate 80
22466,Sorbitan monostearate
22478,Purified water
22500,SDA-40
22501,Aloe Vera Gel
22503,Acetic acid
22506,Methyl paraben
22510,DMDM Hydantoin
22515,Fragrance
22521,Purified water
22600,Vitamin A(동약공)
22601,Vitamin D3(동약공)
22603,Vitamin E(동약공)
22606,Vitamin K3(동약공)
22610,Vitamin B1(동약공)
22615,Vitamin B2(동약공)
22621,Vitamin B6(동약공)
22628,Vitamin B12(동약공)
22636,Vitamin C(동약공)
22645,Nicotinamide(동약공)
22655,Calcium pantothenate(동약공)
22666,Folic acid(동약공)
22678,Manganese sulfate(동약공)
22691,Ferrous sulfate(동약공)
22705,Zinc sulfate(동약공)
22720,L-Lysine(동약공)
22736,"부형제(포도당, 동약공)"
22753,"부형제(등외분, 별규)"
22700,Glucose
22701,Sodium citrate
22703,Sodium bicarbonate
22706,Potassium chloride
22710,Disodium EDTA
22715,Gentamycin sulfate
22800,Zinc sulfate
22801,Cobalt sulfate
22803,Copper sulfate
22806,부형제
22900,카보머 940
22901,Disodium edetate
22903,Triethanolamine
22906,Cocamidopropyl Betaine
22910,Cocamide MEA
22915,Disodium laureth sufosuccinate
22921,Sodium lauryl sulfate
22928,Sodium polyoxyethylene laurylether sulfate
22936,Polyquaternium-10
22945,Methyl chloro isothiazolinone/Methyl isothiazolinone
22955,Dimethicone Copolyol
22966,Ginkgo biloba extract
22978,조합향료
22991,정제수
23000,Sodium Laureth Sulfate
23001,Sodium lauryl sulfate
23003,Cocamidopropyl Betaine
23006,Lauramide DEA
23010,Aloe barbaednsis gel
23015,Polyquaternium-10
23021,Glycol stearate
23028,Tetrasodium EDTA
23036,Citric acid
23045,Sodium chloride
23055,Methyl chloroisothiazolone
23066,Methylisothiazolinone
23078,Fragrance
23091,청색1호
23105,정제수
23100,Retinyl paltitate
23101,Vitamin E-acetate
23103,Calcium pantothenate
23106,Horse Chesnut Seed Extract
23110,Coltsfoot Extract
23115,Achillea millefolium
23121,Cinochona Succirubra Bark Extract
23128,Inositol
23136,Biotin
23145,Keratin
23155,PEG-40 hydrogenated castor oil
23166,Butylene Glycol
23178,DMDM Hydantoin
23191,Iodopropynyl butyl carbamate
23205,Citric acid
23220,Fragrance
23236,적색33호
23253,정제수
23200,Sodium Laureth Sulfate
23201,Cocamide DEA
23203,Cocamidopropylamine oxide
23206,Panthenol
23210,Chamomilla recutita extract
23215,Hydrolyaed Wheat Protein
23221,Glycol stearate
23228,Tetrasodium EDTA
23236,Methyl chloroisothiazolone
23245,Methylisothiazolinone
23255,Sodium chloride
23266,Fragrance
23278,황색5호
23291,Yellow 6
23305,정제수
23300,Sodium Laureth Sulfate
23301,Cocamidopropyl Betaine
23303,Cocamide DEA
23306,Panthenol
23310,Hamamelis virginiana
23315,Rosmarinus Officinalis
23321,Orange Peel Extract
23328,PEG-40 hydrogenated castor oil
23336,Tetrasodium EDTA
23345,Sodium chloride
23355,Methyl chloroisothiazolone
23366,Methylisothiazolinone
23378,Fragrance
23391,Red 33
23405,청색1호
23420,정제수
23400,Steralkonium chloride
23401,Behentrimonium metho-sulfate
23403,Panthenol
23406,PEG-40 hydrogenated castor oil
23410,Cetearyl alcohol
23415,Ethylhexyl Methoxycinnamate
23421,DMDM Hydantoin
23428,Aloe barbaednsis gel
23436,Fragrance
23445,적색40호
23455,정제수
23500,Sodium lauryl sulfate
23501,Cocamidopropyl Betaine
23503,Benzophenone-3
23506,Disodium edetate
23510,Methyl paraben
23515,Lauroyl myristoyl diethanolamide
23521,Glycol stearate
23528,Phenyl Trimethicone
23536,Vitamin E-acetate
23545,Rosemary Extract
23555,조합향료
23566,황색5호
23578,적색색소
23591,정제수
23600,Sodium lauryl sulfate
23601,Sodium chloride
23603,Citric acid
23606,Aloe Vera Gel
23610,청색색소
23615,조합향료
23621,정제수
23700,Phenyl Trimethicone
23701,Cethyl alcohol
23703,Stearyl alcohol
23706,Polysorbate 20
23710,Methyl paraben
23715,Propylene glycol
23721,Citric acid
23728,Disodium edetate
23736,Polyquaternium-7
23745,조합향료
23755,황색4호
23766,정제수
23800,Sodium lauryl sulfate
23801,Cocamidopropyl Betaine
23803,Benzophenone-3
23806,EDTA
23810,Methyl paraben
23815,Polyquaternium-7
23821,Ethylenglycol monostearate
23828,Propylene glycol
23836,Jojoba oil
23845,Hydrolyzed elastin
23855,조합향료
23866,적색색소
23878,자색 401호
23891,정제수
23900,Povidone iodine
23901,Methyl cellulose
23903,Aloe extract powder
23906,Sodium lauryl sulfate
23910,자색 401호
23915,조합향료
23921,정제수
24000,Sodium chloride
24001,Sodium phosphate monobasic
24003,Sodium phophate dibasic
24006,Benzalkonium chloride
24010,Disodium edetate
24015,황색4호
24021,정제수
24100,Propylene glycol
24101,Malic acid
24103,Benzoic acid
24106,Salicylic acid
24110,황색4호
24115,조합향료
24121,정제수
24200,Cetylpyridinium chloride
24201,Sodium bicarbonate
24203,Sodium gluconate
24206,Polysorbate 20
24210,황색4호
24215,조합향료
24221,정제수
24300,Polyquaternium-10
24301,Vitamin E-acetate
24303,Benzophenone-9
24306,Disodium EDTA
24310,Cocoamphocarboxygly
24315,Sodium lauryl sulfate
24321,Steatrimonium chloride
24328,Lauramide DEA
24336,Gelatin
24345,Methyl paraben
24355,Dimethicone Copolyol
24366,FD C yellow
24378,FD C yellow
24391,Sexy 11833
24405,Citric acid
24420,Sodium chloride
24436,Cyclomethicone
24453,Methyl chloro isothiazolinone/Methyl isothiazolinone
24471,Purified water
24400,Polyquaternium-10
24401,Hydroxyethyl cellulose
24403,Sodium lauryl sulfate
24406,Polysorbate 20
24410,Cocamidopropyl Betaine
24415,Lauramide DEA
24421,Glycol stearate
24428,Cetyl Alcohol
24436,Lanolin Oil
24445,Vitamin E-acetate
24455,Methyl paraben
24466,Disodium EDTA
24478,Benzophenone-9
24491,Gelatin
24505,Polyquaternium-7
24520,Dimethicone Copolyol
24536,Amodimethicone & Tallowtrimonium Chloride & Nonoxynol-10
24553,FD C blue
24571,조합향료
24590,Sodium chloride
24610,Citric acid
24631,정제수
24500,Disodium EDTA
24501,Polyquaternium-10
24503,Sodium lauryl sulfate
24506,Cocamidopropyl Betaine
24510,Polysorbate 20
24515,Lauramide DEA
24521,Benzophenone-9
24528,Methyl paraben
24536,Vitamin E-acetate
24545,조합향료
24555,Citric acid
24566,Sodium chloride
24578,Methyl chloro isothiazolinone/Methyl isothiazolinone
24591,D C red
24605,FD C yellow
24620,정제수
24600,Hydroxymethyl Cellulose
24601,Steralkonium chloride
24603,Methyl paraben
24606,Acetamide MEA
24610,Disodium EDTA
24615,조합향료
24621,Amodimethicone & Tallowtrimonium Chloride & Nonoxynol-10
24628,Polysorbate 60
24636,글리세릴스테아레이트SE
24645,Cetyl Alcohol
24655,Propyl paraben
24666,Lanolin Oil
24678,Glycol stearate
24691,Vitamin E-acetate
24705,Mineral oil
24720,Dimethicone
24736,Methyl chloro isothiazolinone/Methyl isothiazolinone
24753,Gelatin
24771,Red 33
24790,FD C yellow
24810,정제수
24700,Disodium EDTA
24701,Polyquaternium-10
24703,Cocamidopropyl Betaine
24706,Sodium lauryl sulfate
24710,Glycol stearate
24715,Steatrimonium chloride
24721,Lauric acid diethanolamide
24728,Gelatin
24736,Methyl paraben
24745,Dimethicone Copolyol
24755,Benzophenone-9
24766,Vitamin E-acetate
24778,Methyl chloro isothiazolinone/Methyl isothiazolinone
24791,Cyclomethicone
24805,Citric acid
24820,Sodium chloride
24836,D C red
24853,FD C yellow
24871,Sexy 11833
24890,정제수
24800,SDA-40
24801,Isopar E
24803,Amerchol L-101
24806,Perfume
24810,Surfactants
24815,Mink oil
24821,Palmitic acid
24828,Vitamin E
24836,Perfume
24900,Sodium chloride
24901,Sodium bicarbonate
24903,Hygromycin B
24906,정제수
24910,Sodium pyrosulfite
25000,Sodium chloride
25001,Potassium chloride
25003,HEPES
25006,Sodium lactate
25010,정제수
25100,Ethanol
25101,Zinc phenolsulfonate
25103,Triethylene Glycol
25106,Perfume
25110,정제수
25200,Corn starch
25201,Boric acid
25203,Talc
25206,Perfume
25300,정제수
25301,Cetrimomium Chloride
25303,Glycerine
25306,Perfume
25400,Isopropyl myristate
25401,Perfume
25403,Amerchol L-101
25406,Surfactants
25410,Alcohol
25415,Isopar E
25421,Perfume
25500,Polyquaternium-7(외품기준)
25501,Cocamide DEA(외품기준)
25503,Sodium Laureth Sulfate(ICID)
25506,Ammonium Lauryl Sulfate Solution(외품기준)
25510,Citric acid(KP)
25515,Cocamidopropyl Betaine(외품기준)
25521,Sodium chloride(외품기준)
25528,Disodium EDTA(외품기준)
25537,Tocopheryl Acetate(KP)
25547,Aloe Vera Gel(외품기준)
25560,Hydrolyzed Collagen PG-Propyl Methylsilanediol(ICID)
25574,Glycerine(외품기준)
25589,조합향료(별규)
25605,"Yellow 5(FD C Yellow No.6, ICID)"
25622,Purified water(KP)
25640,Caprylyl Glycol (ICID)
25659,Sodium Benzoate (외품기준)
25600,Polyquaternium-7(외품기준)
25601,Cocamide DEA(외품기준)
25603,Sodium Laureth Sulfate(ICID)
25606,Ammonium Lauryl Sulfate Solution(외품기준)
25610,Citric acid(KP)
25615,Cocamidopropyl Betaine(외품기준)
25621,Sodium chloride(KP)
25628,Disodium EDTA(외품기준)
25636,Tocopheryl Acetate(KP)
25645,Aloe Vera Gel(외품기준)
25657,Hydrolyzed Collagen PG-Propyl Methylsilanediol(ICID)
25670,Glycerine(KP)
25684,조합향료(별규)
25699,"청색1호(FD Blue No.1, ICID)"
25715,Purified water(KP)
25732,Caprylyl Glycol(ICID)
25750,Sodium Benzoate(외품기준)
25700,Polyquaternium-7(외품기준)
25701,Cocamide DEA(외품기준)
25703,Sodium Laureth Sulfate(ICID)
25706,Ammonium Lauryl Sulfate Solution(외품기준)
25710,Olive oil PEG-7 Esters(ICID)
25715,Citric acid(대한약전)
25721,Cocamidopropyl Betaine(외품기준)
25728,Sodium chloride(대한약전)
25736,Disodium EDTA(외품기준)
25745,Tocopheryl Acetate(대한약전)
25755,Aloe Vera Gel(외품기준)
25768,Hydrolyzed Collagen PG-Propyl Methylsilanediol(ICID)
25782,Glycerin(외품기준)
25797,조합향료(별규)
25813,"Red 106 (Acid Red 52, ICID)"
25830,Purified water(대한약전)
25848,Caprylyl Glycol(ICID)
25867,Sodium Benzoate(외품기준)
25800,MEA-Lauryl Sulphate
25801,Cocamidopropyl Betaine
25803,Glycerine
25806,Oatmeal
25810,DMDM Hydantoin
25815,Perfume
25821,Purified water
25900,Mussel powder
25901,Glucosamine sulphate
25903,Vitamin C
25906,Manganese(as sulphate monohydrate)
25910,Dicalcium Phosphate
25915,Microcrystalline cellulose
25921,Stearic Acid
25928,Silicon dioxide
26000,Carbomer
26001,Cetearyl alcohol
26003,Stearic acid
26006,Stearic acid
26010,Mineral oil
26015,Dimethicone
26021,Tricaprin
26028,Glycol stearate
26036,Grape seed oil
26045,Propylene glycol
26055,Disodium EDTA
26066,Glycerine
26078,Allantoin
26091,Glycocholic Acid
26105,Urea
26120,Triethanolamine
26136,Vitamin E-acetate
26153,Papaine
26171,Phenoxyethanol
26190,조합향료
26210,정제수
26100,Hydroxyethyl cellulose(장원기)
26101,Polyquaternium-7(장원기)
26103,Disodium EDTA(장원기)
26106,Ammonium Lauryl Sulfate Solution(장원기)
26110,Sodium Laureth Sulfate(ICID)
26115,Glycerin(장원기)
26121,Dimethicone bisamino hydroxypropyl copolyol(ICID)
26128,Cetanol(장원기)
26136,Povidone iodine(대한약전)
26145,Grape seed extract(ICID)
26155,Hydrolyzed collagen PG-propyl methylsilanediol(ICID)
26166,정제수(대한약전)
26200,Zinc oxide
26201,Talc
26203,Silica
26206,Allantoin
26300,Abbreviation
26400,Abbreviation
26500,Abbreviation
26600,Benzalkonium chloride
26601,Sodium chloride
26603,Butylene Glycol
26606,Boric acid
26610,Disodium EDTA
26615,Allantoin
26621,Green tea extract
26628,Purified water
26711,"포타슘코코일하이드롤라이즈드콩단백질(Potassium Cocoyl Hydrolyzed Soy Protein, ICID)"
26723,"C12-13 알킬락테이트(C12-13 Alkyl Lactate, ICID)"
26736,"피이지-40하이드로제네이티드캐스터오일(PEG-40 Hydrogenated Castor Oil, ICID)"
26750,"소듐벤조에이트(Sodium Benzoate, ICID)"
26765,"당아욱잎추출물(Malva Sylvestris (Mallow) Leaf Extract, ICID)"
26781,"페녹시에탄올(Phenoxyethanol, ICID)"
26798,"시트릭애씨드(Citric Acid, ICID)"
26816,"티트리잎오일(Melaleuca Alternifolia (Tea Tree) Leaf Oil, ICID)"
26835,"클로헥시딘다이글루코네이트(Chlorhexidine Digluconate, ICID)"
26855,"정제수(Water, ICID)"
26808,"포타슘코코일하이드롤라이즈드콩단백질(Potassium Cocoyl Hydrolyzed Soy Protein, ICID)"
26817,"락틱애씨드(Lactic Acid, ICID)"
26827,"버지니아풍년화잎수(Hamamelis Virginiana (Witch Hazel) Leaf Water, ICID)"
26838,"마트리카리아꽃수(Chamomilla Recutita (Matricaria) Flower Water, ICID)"
26850,"소듐벤조에이트(Sodium Benzoate, ICID)"
26863,"페녹시에탄올(Phenoxyethanol, ICID)"
26877,"정제수(Water, ICID)"
26900,Guahydroxy propyl triammonium chloride
26901,EDTA
26903,Sodium polyoxyethylene laurylether sulfate
26906,Sodium lauryl sulfate
26910,TEA lauryl sulfate
26915,Laurul diethanol amide
26921,Cocamidopropyl Betaine
26928,Propylene glycol
26936,Ethylenglycol monostearate
26945,Aloe extract powder
26955,Dimethicone Copolyol
26966,Allantoin
26978,Methyl chloro isothiazolinone/Methyl isothiazolinone
26991,Ethanol
27005,Sulfur
27020,Salicylic acid
27036,Oil adjuvant
27053,Hydrolyzed Keratin
27071,Tocopheryl Acetate
27090,조합향료
27110,Sodium
27131,적색 102호
27153,정제수
27000,Guar hydroxypropyltrimethyl ammonium chloride
27001,Sodium polyoxyethylene laurylether sulfate
27003,Sodium lauryl sulfate
27006,TEA lauryl sulfate
27010,Lauric acid diethanolamide
27015,Cocamidopropyl Betaine
27021,Ethylenglycol monostearate
27028,EDTA
27036,Methyl chloro isothiazolinone/Methyl isothiazolinone
27045,Propylene glycol
27055,Dimethicone Copolyol
27066,Aloe extract powder
27078,Allantoin
27091,Ethanol
27105,Salicylic acid
27120,Sulfur
27136,Jojoba oil
27153,Vitamin E-acetate
27171,Sodium chloride
27190,Perfume
27210,청색1호
27231,정제수
27100,Guar hydroxypropyltrimethyl ammonium chloride
27101,Methyl paraben
27103,EDTA
27106,Aloe extract powder
27110,Imidazolidinyl urea
27115,Cetylpyridinium chloride
27121,Propylene glycol
27128,Polyethylene glycol-400
27136,D-Pantothenol
27145,Cethyl alcohol
27155,글리세릴스테아레이트SE
27166,Mineral oil
27178,Isopropyl myristate
27191,Jojoba oil
27205,Butyl paraben
27220,Hydrolyzed keratin protein
27236,Dimethicone Copolyol
27253,Polyquaternium-7
27271,Perfume
27290,Ethanol
27310,Sulfur
27331,Salicylic acid
27353,정제수
27200,"비타민 A(Retinol, KVP)"
27201,"비타민 D(Cholecalciferol, KVP)"
27203,"비타민 E(Tocopherol, KVP)"
27206,"정제수 외(Purified water, KP)"
27300,Iodine
27301,Potassium iodine
27303,Ethoxylated Alcohols
27306,Glycerol
27310,Purified water
27400,Abbreviation
27500,Abbreviation
27600,Abbreviation
27700,Sodium lauryl sulfate
27701,Cocamidopropyl Betaine
27703,Coconut fatty acid diethanolamine
27706,Propylene glycol
27710,Glycerine
27715,Cetyltrimethylammoium chloride
27721,Disodium ethylenediamine tetraacetate
27728,Hydrolyzed collagen
27736,Methyl parahydroxybenzoate
27745,Dimethicone Copolyol
27755,Sodium chloride
27766,Green tea extract
27778,Sage extract
27791,Citric acid
27805,Polyoxyethylene nonylphenylether
27820,조합향료(프라그PETTY164)
27836,적색2호
27853,황색4호
27871,정제수
27800,Sodium lauryl sulfate
27801,Cocamidopropyl Betaine
27803,Coconut fatty acid diethanolamine
27806,Propylene glycol
27810,Glycerine
27815,Cetyltrimethylammoium chloride
27821,Disodium ethylenediamine tetraacetate
27828,Hydrolyzed collagen
27836,Methyl parahydroxybenzoate
27845,Dimethicone Copolyol
27855,Sodium chloride
27866,Green tea extract
27878,Sage extract
27891,Citric acid
27905,Polyoxyethylene nonylphenylether
27920,조합향료(프라그PETTY164)
27936,정제수
27900,Sodium lauryl sulfate
27901,Aluminum chlorohydrate
27903,Ethanol
27906,Sage extract
27910,Ethylenediaminetetraacetic acid disodium salt
27915,Methyl parahydroxybenzoate
27921,Triclosan
27928,Polyoxyethylene nonylphenylether
27936,조합향료
27945,청색1호
27955,정제수
28000,Salicylic acid
28001,Benzoic acid
28003,Malic acid
28006,Ethanol
28010,Sage extract
28015,Glycerine
28021,Propylene glycol
28028,Green tea extract
28036,Disodium edetate
28045,Methyl parahydroxybenzoate
28055,Polyoxyethylene nonylphenylether
28066,조합향료
28078,정제수
28100,Sodium lauryl sulfate
28101,Cocamidopropyl Betaine
28103,Coconut fatty acid diethanolamine
28106,Propylene glycol
28110,Glycerine
28115,Cetyltrimethylammoium chloride
28121,Disodium ethylenediamine tetraacetate
28128,Hydrolyzed collagen
28136,Methyl parahydroxybenzoate
28145,Dimethicone Copolyol
28155,Sodium chloride
28166,Green tea extract
28178,Sage extract
28191,Citric acid
28205,Polyoxyethylene nonylphenylether
28220,조합향료
28236,적색2호
28253,황색4호
28271,정제수
28200,Sodium lauryl sulfate
28201,Cocamidopropyl Betaine
28203,Coconut fatty acid diethanolamine
28206,Propylene glycol
28210,Glycerine
28215,Cetyltrimethylammoium chloride
28221,Disodium ethylenediamine tetraacetate
28228,Hydrolyzed collagen
28236,Methyl parahydroxybenzoate
28245,Dimethicone Copolyol
28255,Sodium chloride
28266,Green tea extract
28278,Sage extract
28291,Citric acid
28305,Polyoxyethylene nonylphenylether
28320,조합향료
28336,정제수
28300,Sodium lauryl sulfate
28301,DMDM Hydantoin
28303,Aluminum chlorohydrate
28306,Cetrimomium Chloride
28310,Propylene glycol
28315,Ethanol
28321,Sage extract
28328,Ethylenediaminetetraacetic acid disodium salt
28336,Methyl parahydroxybenzoate
28345,Triclosan
28355,Polyoxyethylene nonylphenylether
28366,조합향료
28378,청색1호
28391,정제수
28400,Salicylic acid
28401,Benzoic acid
28403,Malic acid
28406,Ethanol
28410,Sage extract
28415,Glycerine
28421,Propylene glycol
28428,Green tea extract
28436,Disodium edetate
28445,Methyl parahydroxybenzoate
28455,Polyoxyethylene nonylphenylether
28466,조합향료(프라그PETTY164)
28478,정제수
28500,Sunflower oil
28501,Palm oil
28503,Com flour
28506,Milk powder
28510,Glycerol
28515,Flavor
28521,Sodium tripolyphosophate
28528,Eucalyptus tree resin extracts
28536,Parsley extract
28545,Cinnamon
28555,BHA
28566,Dicalcium phosphate
28578,Vitamin A
28591,Vitamin D
28605,Vitamin E
28600,Abbreviation
28700,Eucalyptus essential oil
28701,Vitamin E
28703,Stearic acid
28706,Alcohol
28710,정제수
28800,"구연산 아연(Zinc, citrate, USP)"
28801,"글리세린(Glycerin, 대한약전)"
28803,"프락토올리고당(Fructo oligosaccharide, 식품공전)"
28806,"히드로라이즈드콜라겐(Hydrolyzed collagen, KQC)"
28810,"안식향산나트륨(Sodium benzoate, KQC)"
28815,"글리신(Glycine, KQC)"
28821,"파라옥시벤조산메틸(Methylparaben, KQC)"
28828,"엘-멘톨(L-menthol, KQC)"
28836,"구연산(Citric acid, 대한약전)"
28845,"효소처리스테비아(Glucosyl stevia, 식첨공)"
28855,"셀룰로오스검(Cellulose gum, KQC)"
28866,"딸기향료(Strawberry flavor, 별규)"
28878,"프로폴리스(Propolis, ICID)"
28891,"초산토코페롤(Tocopheryl acetate, 대한약전)"
28905,"콜레칼시페롤(Cholecalciferol, 대한약전)"
28920,"타우린(Taurine, 식첨공)"
28936,"식용색소적색제40호(Food red No.40,식첨공)"
28953,"정제수(Purified water, 대한약전)"
28971,"솔빈산칼륨(Potassium sorbate, KQC)"
28900,정제수
28901,Sodium Laureth Sulfate
28903,Disodium oleamide MIPA sulfosuccinate
28906,Cocamide DEA
28910,Disodium Cocoamphodiacetate
28915,Sodium chloride
28921,Glycerine
28928,Aloe Vera Gel
28936,Fragrance
28945,Hydrolyzed keratin protein
28955,PEG-120 Jojoba oil
28966,Propylene glycol
28978,Cocamidopropyl Betaine
28991,Diazolidinyl urea
29005,색소
29020,Methyl paraben
29036,Propyl paraben
29000,정제수
29001,TEA-Dodecylbenzene Sulfonate
29003,Cocamide DEA
29006,D-Limonene
29010,Sodium Tipolyphosphate
29015,Aloe Vera Gel
29021,PEG-120 Jojoba oil
29028,Propylene glycol
29036,Diazolidinyl urea
29045,Methyl paraben
29055,Propyl paraben
29066,색소
29100,정제수
29101,Sodium olefin sulfonate
29103,Sodium Laureth Sulfate
29106,Cocamide DEA
29110,Lauramide DEA
29115,Colloidal Oatmeal
29121,Panthenol
29128,Aloe Vera Gel
29136,Glycerine
29145,Carbomer
29155,Triethanolamine
29166,Propylene glycol
29178,Diazolidinyl urea
29191,Methyl paraben
29205,Propyl paraben
29200,Propylene glycol
29201,Cellulose gum
29203,Polysorbate 20
29206,Black pepper oil
29210,Lavender essential oil
29215,Pine oil
29221,Rosemary essential oil
29228,Sandalwood oil
29236,Deionized water
29300,Cocamide DEA & cocamidopropyl betaine
29301,Glycerine
29303,Sodium chloride
29306,Citric acid
29310,Propylene glycol
29315,Coat Tar Solution
29321,Fragrance
29328,Deionized water
29400,Propylene glycol
29401,Cellulose gum
29403,Polysorbate 20
29406,Lavender essential oil
29410,Neem oil
29415,Tea tree oil
29421,Eucalyptus essential oil
29428,Deionized water
29500,Polysorbate 20
29501,Lavender essential oil
29503,Peppermint essential oil
29506,Rosewood essential oil
29510,Eucalyptus essential oil
29515,Deionized water
29600,Polysorbate 20
29601,Rosemary essential oil
29603,Sandalwood oil
29606,Lavender essential oil
29610,Ylang ylang essential oil
29615,Deionized water
29700,Activatied charcoal
29701,Sucrose
29703,Corn starch
29706,Magnesium stearate
29710,Peppermint essential oil
29715,Glucose
29800,Lavender essential oil
29801,Rosemary essential oil
29803,Cocamidopropyl Betaine
29806,Glycerine
29810,Sodium chloride
29815,Citric acid
29821,Propylene glycol
29828,FD C blue
29836,색소
29845,Deionized water
29900,Cocamide DEA & cocamidopropyl betaine
29901,Glycerine
29903,Sodium chloride
29906,Citric acid
29910,Propylene glycol
29915,Tea tree oil
29921,Eucalyptus essential oil
29928,Neem seed oil
29936,FD C blue
29945,FD C yellow
29955,Deionized water
30000,Cocamide DEA & cocamidopropyl betaine
30001,Glycerine
30003,Sodium chloride
30006,Citric acid
30010,Propylene glycol
30015,Valerian extract
30021,Fragrance
30028,Neroli oil
30036,FD C yellow
30045,FD C yellow
30055,Deionized water
30100,Cocamide DEA & cocamidopropyl betaine
30101,Glycerine
30103,Sodium chloride
30106,Citric acid
30110,Propylene glycol
30115,Lavender essential oil
30121,Eucalyptus essential oil
30128,Pine oil
30136,Black pepper oil
30145,FD C blue
30155,Deionized water
30200,Propylene glycol
30201,Cellulose gum
30203,Polysorbate 20
30206,Bergamot oil
30210,Lavender essential oil
30215,Majoram oil
30221,Peppermint essential oil
30228,Valerian oil
30236,Deionized water
30300,Propylene glycol
30301,Cellulose gum
30303,Polysorbate 20
30306,Lavender essential oil
30310,Bergamot oil
30315,Peppermint essential oil
30321,Majoram oil
30328,Deionized water
30400,Glycerine
30401,Ethanol
30403,Polysorbate 20
30406,Quaternium 26
30410,Aloe Vera Gel
30415,Rosemary Extract
30421,Rosemary essential oil
30428,Patchouli oil
30436,Chamomile extract
30445,Lavender essential oil
30455,Mink oil
30466,Deionized water
30500,Polysorbate 20
30501,Peppermint essential oil
30503,Sodium benzoate
30506,Potassium sorbate
30510,Saccharin sodium
30515,Deionized water
30600,Polysorbate 20
30601,Lavender essential oil
30603,Neem seed oil
30606,Tea tree oil
30610,Eucalyptus essential oil
30615,Deionized water
30700,Cetrimomium Chloride
30701,Polyoxyethylene Stearylether
30703,Dimethicone Copolyol
30706,Polyquaternium-7
30710,Methyl paraben
30715,Propylene glycol
30721,Citric acid
30728,Disodium EDTA
30736,조합향료
30745,황색5호
30755,청색1호
30766,정제수
30800,Sodium polyoxyethylene laurylether sulfate
30801,Cocamidopropyl Betaine
30803,Benzophenone-9
30806,Disodium EDTA
30810,Methyl paraben
30815,Polyquaternium-7
30821,Lauroyl myristoyl diethanolamide
30828,Polyquaternium-10
30836,Dimethicone Copolyol
30845,Citric acid
30855,Cocamide DEA
30866,TEA lauryl sulfate
30878,Cocoamphocarboxyglycinata.Sodium Lauryl Sulfate and Hexylene Gly
30891,Polyethyleneglycol Lanolin Fatty Acid 400
30905,Benzalkonium chloride
30920,Salicylic acid
30936,자색 401호
30953,조합향료
30971,정제수
30900,Sodium polyoxyethylene laurylether sulfate
30901,Cocamidopropyl Betaine
30903,Benzophenone-9
30906,Disodium EDTA
30910,Methyl paraben
30915,Polyquaternium-7
30921,Lauroyl myristoyl diethanolamide
30928,Polyquaternium-10
30936,Dimethicone Copolyol
30945,글리세릴스테아레이트SE
30955,Citric acid
30966,Cocamide DEA
30978,TEA lauryl sulfate
30991,Cocoamphocarboxyglycinata.Sodium Lauryl Sulfate and Hexylene Gly
31005,Polyethyleneglycol Lanolin Fatty Acid 400
31020,Benzalkonium chloride
31036,Salicylic acid
31053,황색5호
31071,청색1호
31090,조합향료
31110,정제수
31000,Cetrimomium Chloride
31001,Cetearyl alcohol
31003,Polyoxyethylene Stearylether
31006,Dimethicone
31010,Cetearyl alcohol
31015,Polysorbate 60
31021,Polyquaternium-7
31028,Methyl paraben
31036,Propylene glycol
31045,Citric acid
31055,Disodium EDTA
31066,조합향료
31078,정제수
31100,Guar hydroxypropyltrimethyl ammonium chloride
31101,EDTA
31103,Sodium polyoxyethylene laurylether sulfate
31106,Sodium lauryl sulfate
31110,TEA lauryl sulfate
31115,Lauric acid diethanolamide
31121,Cocamidopropyl Betaine
31128,Propylene glycol
31136,Ethylenglycol monostearate
31145,Aloe extract powder
31155,Dimethicone Copolyol
31166,Allantoin
31178,Methyl chloro isothiazolinone/Methyl isothiazolinone
31191,Pyrethrin
31205,Piperonyl butoxide
31220,Vitamin E-acetate
31236,Hydrolyzed keratin protein
31253,Perfume
31271,Sodium chloride
31290,Citric acid
31310,정제수
31200,Guahydroxy propyl triammonium chloride
31201,EDTA
31203,Sodium polyoxyethylene laurylether sulfate
31206,Sodium lauryl sulfate
31210,TEA lauryl sulfate
31215,Lauric acid diethanolamide
31221,Cocamidopropyl Betaine
31228,Propylene glycol
31236,Ethylenglycol monostearate
31245,Aloe Vera Gel
31255,Dimethicone Copolyol
31266,Allantoin
31278,Methyl chloro isothiazolinone/Methyl isothiazolinone
31291,Ethanol
31305,Salicylic acid
31320,Jojoba oil
31336,Vitamin E-acetate
31353,Perfume
31371,Sodium chloride
31390,청색1호
31410,정제수
31300,Guahydroxy propyl triammonium chloride
31301,EDTA
31303,Sodium polyoxyethylene laurylether sulfate
31306,Sodium lauryl sulfate
31310,TEA lauryl sulfate
31315,Lauric acid diethanolamide
31321,Cocamidopropyl Betaine
31328,Propylene glycol
31336,Ethylenglycol monostearate
31345,Aloe extract powder
31355,Dimethicone Copolyol
31366,Allantoin
