id,name
10267010,트레할로스(일외원규)
10267015,라우릴글루코사이드(ICID)
10267021,코코-글루코사이드(ICID)
10267028,다이소듐코코일글루타메이트(ICID)
10267036,폴리옥시프로필렌 미리스틸에텔 (3P.0.)(일외원규)
10267045,아르간커넬오일(ICID)
10267055,시트르산(KQC)
10267066,카프릴릴글라이콜(ICID)
10267078,"정제수, 라우릴피리디늄클로라이드, 카프릴릴글라이콜, 헥실렌글라이콜, 에틸헥실글리세린(ICID)"
10267091,향료 (SP-75407)(별규)
10267105,"정제수, 병풀잎추출물, 부틸렌글라이콜, 1,2-헥산다이올, 카프릴릴글라이콜(ICID)"
10267120,히드로라이즈드실크(KQC)
10267136,아미노산컴플렉스(ICID)
10268000,Disodium EDTA(KQC)
10268001,Polyquaternium-10(KQC)
10268003,Polyquaternium-67(ICID)
10268006,Lauryl Glucoside(ICID)
10268010,Lauryl Betaine(KQC)
10268015,Sodium Cocoyl Isethionate(KQC)
10268021,Disodium Laureth Sulfosuccinate(ICID)
10268028,Glycerin(KQC)
10268036,Fragrance(별규)
10268045,DL-Panthenol(KQC)
10268055,Rosemary Extract(KQC)
10268066,Calamus Root Extract(KQC)
10268078,Houttuynia Cordata Extract(ICID)
10268091,Caprylyl Glycol/Ethylhexylglycerin(ICID)
10268106,"1,2-Hexanediol(ICID)"
10268122,Water(KQC)
10268139,Sodium Chloride(KQC)
10268157,Pentylene Glycol(ICID)
10268176,Glyceryl Caprylate(ICID)
10269000,Disodium EDTA(KQC)
10269001,Polyquaternium-10(KQC)
10269003,Lauryl Glucoside(ICID)
10269006,Lauryl Betaine(KQC)
10269010,Sodium Cocoyl Isethionate(KQC)
10269015,Disodium Laureth Sulfosuccinate(ICID)
10269021,Glycerin(KQC)
10269028,Fragrance(별규)
10269036,Sodium Chloride(KQC)
10269045,Cyclodextrin(ICID)
10269055,Sodium Bicarbonate(KQC)
10269066,Bambusa Vulgaris Extract(ICID)
10269078,Chamaecyparis Obtusa Leaf Extract(ICID)
10269091,Broussonetia Kazinoki Root Extract(ICID)
10269105,Caprylyl Glycol(ICID)
10269120,Ethylhexylglycerin(ICID)
10269136,"1,2-Hexanediol(ICID)"
10269153,Water(KQC)
10269171,Pentylene Glycol(ICID)
10269190,Glyceryl Caprylate(ICID)
10270000,Water(KQC)
10270001,Dipropylene Glycol(KQC)
10270003,Hydrolyzed Wheat Protein & Polyquaternium-58 Mixture(ICID)
10270006,"Water, Zinc ricinoleate, Tetrasodium glutamate diacetate, Propanediol(ICID)"
10270010,"1,2-Hexanediol(ICID)"
10270015,Complex2(ICID)
10270021,Panthenol(KQC)
10270028,Pinus Sylvestris Leaf Oil(ICID)
10270036,Decyl Glucoside(ICID)
10270045,Octyldodeceth-25 & Decyltetradeceth-25 Mixture(ICID)
10270055,Polyquaternium-10(ICID)
10270066,Citric acid(KQC)
10270078,Sodium citrate(KQC)
10270091,Disodium EDTA(KQC)
10270105,Chlorphenesin(KQC)
10270120,Fragrance(ICID)
10271000,Water(KQC)
10271001,Polyurethane-14 & AMP-Acrylates Copolymer Mixture(ICID)
10271003,A4P5-Complex(ICID)
10271006,"Water, Zinc ricinoleate, Tetrasodium glutamate diacetate, Propanediol(ICID)"
10271010,Dipropylene Glycol(KQC)
10271015,"1,2-Hexanediol(ICID)"
10271021,Ethanol(KQC)
10271028,Complex4(ICID)
10271036,Panthenol(KQC)
10271045,Pinus Sylvestris Leaf Oil(ICID)
10271055,Octyldodeceth-25 & Decyltetradeceth-25 Mixture(ICID)
10271066,Sodium phosphate(KQC)
10271078,Sodium phosphate dibasic anhydrous(KQC)
10271091,Disodium EDTA(KQC)
10271105,Chlorphenesin(KQC)
10271120,Fragrance(ICID)
10272000,정제수 (KQC)
10272001,글리세린 (KQC)
10272003,폴리쿼터늄-10 (KQC)
10272006,부틸렌글라이콜 (KQC)
10272010,알란토인 (KQC)
10272015,코카미도프로필베타인 (KQC)
10272021,L-멘톨 (KQC)
10272028,암모늄라우릴황산염액 (KQC)
10272036,소듐라우레스설페이트&정제수 (ICID)
10272045,글리콜디스테아레이트 (KQC)
10272055,세트리모늄염화물 (KQC)
10272066,코카미드디이에이 (KQC)
10272078,세테아릴알코올 (KQC)
10272091,디메티콘 (KQC)
10272105,페녹시에탄올 (KQC)
10272120,꿀추출물&알로에베라잎추출물&로즈마리추출물&부틸렌글라이콜&정제수 (ICID)
10272136,DB COMPLEX (KQC)
10272153,"창포뿌리추출물&1,2-헥산다이올&부틸렌글라이콜 (ICID)"
10272171,올리브유 (KQC)
10272190,조합향료 (BPF 180328D) (별규)
10272210,아르기닌 (KQC)
10273000,정제수 (KQC)
10273001,글리세린 (KQC)
10273003,폴리쿼터늄-10 (KQC)
10273006,부틸렌글라이콜 (KQC)
10273010,알란토인 (KQC)
10273015,코카미도프로필베타인 (KQC)
10273021,L-멘톨 (KQC)
10273028,암모늄라우릴황산염액 (KQC)
10273036,소듐라우레스설페이트&정제수 (ICID)
10273045,글리콜디스테아레이트 (KQC)
10273055,세트리모늄염화물 (KQC)
10273066,코카미드디이에이 (KQC)
10273078,세테아릴알코올 (KQC)
10273091,디메티콘 (KQC)
10273105,페녹시에탄올 (KQC)
10273120,"정제수&부틸렌글라이콜&1,2-헥산다이올&마카뿌리추출물&천문동뿌리추출물&흑효모발효물 (ICID)"
10273136,히드로라이즈드콜라겐 (KQC)
10273153,육미지황 (ICID)
10273171,복합COMPLEX 1 (ICID)
10273190,조합향료 (JJPOW 4576) (별규)
10274000,정제수 (KQC)
10274001,글리세린 (KQC)
10274003,폴리쿼터늄-10 (KQC)
10274006,부틸렌글라이콜 (KQC)
10274010,알란토인 (KQC)
10274015,코카미도프로필베타인 (KQC)
10274021,L-멘톨 (KQC)
10274028,암모늄라우릴황산염액 (KQC)
10274036,소듐라우레스설페이트&정제수 (ICID)
10274045,글리콜디스테아레이트 (KQC)
10274055,세트리모늄염화물 (KQC)
10274066,코카미드디이에이 (KQC)
10274078,세테아릴알코올 (KQC)
10274091,디메티콘 (KQC)
10274105,페녹시에탄올 (KQC)
10274120,Botaniceutical Plus-10 (ICID)
10274136,히드로라이즈드콜라겐 (KQC)
10274153,육미지황 (ICID)
10274171,복합COMPLEX 1 (ICID)
10274190,조합향료 (B33284) (별규)
10275000,장미꽃수(ICID)
10275001,소듐하이알루로네이트(ICID)
10275003,캐모마일꽃추출물(ICID)
10275006,위치헤이즐워터(ICID)
10275010,라벤더꽃수(ICID)
10275015,세라미드(03)(KQC)
10275021,호스테일켈프추출물(ICID)
10275028,하이드롤라이즈드엘라스틴(ICID)
10275036,베타인(ICID)
10275045,코코넛유(KQC)
10275055,아르간트리커넬오일(ICID)
10275066,식물성스쿠알란(KQC)
10275078,소듐코코일애플아미노산(ICID)
10275091,히드로라이즈드콜라겐(KQC)
10275105,병풀잎추출물(ICID)
10275120,로즈힙꽃추출물(ICID)
10275136,쐐기풀잎추출(ICID)
10275153,치자꽃추출물(ICID)
10275171,"1,2-헥산디올(ICID)"
10275190,히드로라이즈드케라틴(KQC)
10275210,구연산(KQC)
10275231,장미꽃오일(ICID)
10275253,일랑일랑꽃오일(ICID)
10275276,라벤더꽃오일(ICID)
10275300,비터오렌지꽃오일(ICID)
10276000,소듐코코일애플아미노산(ICID)
10276001,데실글루코사이드(ICID)
10276003,라벤더꽃수(ICID)
10276006,소듐하이알루로네이트(ICID)
10276010,호스테일켈프추출물(ICID)
10276015,세라미드(03)(KQC)
10276021,위치헤이즐워터(ICID)
10276028,캐모마일꽃추출물(ICID)
10276036,히드로라이즈드콜라겐(KQC)
10276045,베타인(ICID)
10276055,알란토인(ICID)
10276066,글리세린(KQC)
10276078,병풀잎추출물(ICID)
10276091,하이드롤라이즈드엘라스틴(ICID)
10276105,"1,2-헥산디올(ICID)"
10276120,치자꽃추출물(ICID)
10276136,쐐기풀잎추출(ICID)
10276153,식물성스쿠알란(KQC)
10276171,아르간트리커넬오일(ICID)
10276190,호호바유(KQC)
10276210,히드로라이즈드케라틴(KQC)
10276231,구아히드록시프로필트리모늄염화물(KQC)
10276253,피이지-120 메틸글루코스디올레에이트(KQC)
10276276,장미꽃오일(ICID)
10276300,비터오렌지꽃오일(ICID)
10276325,라벤더꽃오일(ICID)
10276351,일랑일랑꽃오일(ICID)
10276378,당근씨오일(ICID)
10276406,팔마로사오일(ICID)
10277000,"베타인염산염(Betaine Hydrochloride, 사료공정서)"
10277001,"비타민 C(Ascorbic acid, KVP)"
10277003,"타우린(Taurine, 식품첨가물공전)"
10277006,"D-소르비톨(D-Sorbitol, KVP)"
10277010,"염화나트륨(Sodium chloride, KVP)"
10277015,"프로필렌글리콜(Propylene Glycol, KVP)"
10277021,"에탄올(Ethanol, KVP)"
10277028,"식용색소적색 40호(Food Red No.40, 식품첨가물공전)"
10277036,"정제수(Purified Water, KP)"
10278000,Chlorhexidine digluconate solution(KQC)
10278001,Sodium phosphate monobasic(KQC)
10278003,Sodium phosphate dibasic(KQC)
10278006,Disodium EDTA(KQC)
10278010,Sodium chlorideKQC)
10278015,Mineral Water(ICID)
10278021,Purified water(KQC)
10279000,"정제수(Water, KQC)"
10279001,"에탄올 (ALCOHOL, KQC)"
10279003,"1,2-헥산다이올(1,2-HEXANEDIOL, ICID)"
10279006,"피이지-60하이드로제네이티드캐스터오일(PEG-60 HYDROGENATED CASTOR OIL, ICID)"
10279010,"향료(FRAGRANCE, 별규)"
10279015,"L-멘톨(L-MENTHOL, KQC)"
10279021,"디나트륨이디티에이(DISODIUM EDTA, KQC)"
10279028,"토코페릴아세테이트(TOCOPHERYL ACETATE, KQC)"
10279036,"부틸렌글라이콜, 정제수, 병풀추출물, 호장근뿌리추출물, 황금추출물, 녹차추출물, 스페인감초뿌리추출물, 마트리카리아꽃추출물, 로즈마리잎추출물(ICID)"
10279045,"프로판디올, 정제수, 하이드롤라이즈드완두콩단백질, 피토스테롤, 레시틴, 올리브오일, 스쿠알란, 시어버터, 세라마이드엔피(ICID)"
10280000,"비타민 A (Vitamin A, KVP)"
10280001,"비타민 D3 (Vitamin D3, KVP)"
10280003,"비타민 E (Vitamin E, KVP)"
10280006,"비타민 B1 질산염(Vitamin B1 Nitrate, KP)"
10280010,"비타민 B2 (Vitamin B2, KP)"
10280015,"비타민 B6 염산염 (Vitamin B6 Hydrochloride, KVP)"
10280021,"비타민 B12 (Vitamin B12, KVP)"
10280028,"비타민 C (Vitamin C, KP)"
10280036,"비타민 K3 (Vitamin K3, KVP)"
10280045,"판토텐산 칼슘(Calcium pantothenate, BP)"
10280055,"나이아신아미드 (Niacinamide, KVP)"
10280066,"폴산 (Folic acid, KP)"
10280078,"DL-메티오닌(DL-Methionine, KVP)"
10280091,"콜린이타르타르염 (Choline bitartrate, KVP)"
10280105,"L-라이신염산염 (L-Lysine hydrochloride, KVP)"
10280120,"포도당 (Glucose, KVP)"
10281000,정제수 (KQC)
10281001,폴리쿼터늄-10 (KQC)
10281003,글리세린 (KQC)
10281006,알로에베라잎추출물&말토덱스트린 (ICID)
10281010,코코-글루코사이드&정제수 (ICID)
10281015,데실글루코사이드&정제수 (ICID)
10281021,정제수&초피나무열매추출물&할미꽃추출물&우스니아추출물 (ICID)
10281028,시트르산 (KQC)
10281036,라벤더오일 (ICID)
10281045,MOTRAX (ICID)
10281055,ATOVEX (ICID)
10282000,정제수 (KQC)
10282001,편백수 (ICID)
10282003,MOTRAX (ICID)
10282006,디나트륨이디티에이 (KQC)
10282010,알란토인 (KQC)
10282015,"글리세린&글리세릴아크릴레이트/아크릴릭애씨드코폴리머&1,2-헥산다이올&정제수 (ICID)"
10282021,글리세린 (KQC)
10282028,카보머 (KQC)
10282036,세테아릴글루코사이드&세테아릴알코올 (ICID)
10282045,밀납 (KQC)
10282055,쉐어버터 (KQC)
10282066,카프릴릭ㆍ카프릭트리글리세리드 (KQC)
10282078,아르간커넬오일 (ICID)
10282091,올리브유 (KQC)
10282105,아르기닌 (KQC)
10282120,스쿠알란 (KQC)
10282136,"1,2-헥산다이올&정제수 (ICID)"
10282153,라벤더오일 (ICID)
10282171,ATOVEX (ICID)
10283000,"정제수 (Water, KQC)"
10283001,"글리세린 (Glycerin, KQC)"
10283003,"부틸렌글리콜 (Butylene Glycol, KQC)"
10283006,"코코글루코사이드 (Coco-glucoside, ICID)"
10283010,"다이소듐코코암포다이아세테이트 (Disodium Cocoamphodiacetate, ICID)"
10283015,"염화나트륨 (Sodium Chloride, KQC)"
10283021,"헥실렌글리콜 (Hexylene Glycol, KQC)"
10283028,"헥산디올 (1,2-Hexanediol, ICID)"
10283036,"D-판테놀 (D-Panthenol, KQC)"
10283045,"꿀 (Honey, KQC)"
10283055,"라벤더꽃오일 (Lavandula Spica (Lavender) Flower Oil, ICID)"
10283066,"히알루론산엑스 (Hyaluronic Acid Extract, KQC)"
10283078,"스테아트리모늄히드롤라이즈드콜라겐 (Steatrimonium Hydrolyzed Collagen, KQC)"
10283091,"폴리쿼터늄-51 (Polyquaternium-51, ICID)"
10283105,"코튼추출물 (Gossypium Herbaceum (Cotton) Extract, ICID)"
10283120,"올리브나무잎추출물 (Olea Europaea (Olive) Leaf Extract, ICID)"
10283136,"캐모마일꽃추출물 (Anthemis Nobilis Flower Extract, ICID)"
10283153,"참마뿌리추출물 (Dioscorea Japonica Root Extract, ICID)"
10283171,"라벤더꽃/잎/줄기추출물 (Lavandula Spica (Lavender) Flower/Leaf/Stem Extract, ICID)"
10283190,"시트르산 (Citric Acid, KQC)"
10283210,"클로르페네신 (Chlorphenesin, KQC)"
10283231,"소듐파이테이트 (Sodium Phytate, ICID)"
10283253,"무환자추출물 (Sapindus Mukorossi Fruit Extract, ICID)"
10284000,Glycerin(KQC)
10284001,D-Sorbitol(식첨)
10284003,Polysorbate 20(KQC)
10284006,Greentea extract(KQC)
10284010,Sage Extract(KQC)
10284015,Calendula extract(KQC)
10284021,Propolis extract(식공)
10284028,Taurine(식첨)
10284036,Ethanol(KQC)
10284045,Glycine(식첨)
10284055,Sodium Benzoate(식첨)
10284066,Potassium sorbate(식첨)
10284078,Perfume(별규)
10284091,Purified water(KQC)
10285000,"황산구리(Cupric Sulfate, KVP, Cu로서)"
10285001,"황산철(Ferrous Sulfate, KVP, Fe로서)"
10285003,"황산망간(Manganese Sulfate, KVP, Mn로서)"
10285006,"황산아연(Zinc Sulfate, KVP, Zn로서)"
10285010,"아셀렌산나트륨(Sodium Selenite, KVP, Se로서)"
10285015,"요오드산칼슘(Calcium Iodate, 사료등의 기준 및 규격, I로서)"
10285021,"탄산칼슘(Calcium carbonate, KVP)"
10286000,"황산구리(Cupric Sulfate, KVP, Cu로서)"
10286001,"황산철(Ferrous Sulfate, KVP, Fe로서)"
10286003,"황산망간(Manganese Sulfate, KVP, Mn로서)"
10286006,"황산아연(Zinc Sulfate, KVP, Zn로서)"
10286010,"황산코발트(Cobaltous Sulfate , KVP, Co로서)"
10286015,"요오드산칼슘(Calcium Iodate, 사료등의 기준 및 규격, I로서)"
10286021,"탄산칼슘(Calcium carbonate, KVP)"
10287000,Glycerin(KQC)
10287001,D-Sorbitol(식첨)
10287003,Polysorbate 20(KQC)
10287006,Greentea extract(KQC)
10287010,Sage Extract(KQC)
10287015,Calendula extract(KQC)
10287021,Propolis extract(식공)
10287028,Taurine(식첨)
10287036,Ethanol(KQC)
10287045,Glycine(식첨)
10287055,Sodium Benzoate(식첨)
10287066,Potassium sorbate(식첨)
10287078,Perfume(별규)
10287091,Purified water(KQC)
10288000,"정제수(WATER, KQC)"
10288001,"프로필렌글리콜(PROPYLENE GLYCOL, KQC)"
10288003,"에탄올(ALCOHOL, KQC)"
10288006,"1,2-헥산다이올(1,2-HEXANEDIOL, ICID)"
10288010,다이소듐코코암포다이아세테이트/소듐클로라이드/헥실렌글라이콜/정제수(DISODIUM COCOAMPHODIACETATE/SODI
10288015,"트로메타민(2-AMINO-2-HYDROXYMETHYL-1,3-PROPANEDIOL, JSQI)"
10288021,"시트르산(CITRIC ACID, KQC)"
10288028,"D-판테놀(D-PANTHENOL, KQC)"
10288036,정제수/라우릴피리디늄클로라이드/헥실렌글라이콜/레불리닉애씨드/소듐바이카보네이트(WATER/LAURYLPYRIDIN
10288045,"피이지-60하이드로제네이티드캐스터오일(PEG-60 HYDROGENATED CASTOR OIL, ICID)"
10288055,"디나트륨이디티에이(DISODIUM EDTA, KQC)"
10288066,"청색1호(BRILLIANT BLUE FCF, ICID)"
10288078,"향료(FRAGRANCE, ICID)"
10288091,"녹차엑스(GREEN TEA EXTRACT, KQC)"
10288105,"개박하추출물(NEPETA CATARIA EXTRACT, ICID)"
10288120,"로즈마리엑스(ROSEMARY EXTRACT, KQC)"
10288136,"세이지엑스(SAGE EXTRACT, KQC)"
10288153,"살리실산(SALICYLIC ACID, KQC)"
10289000,"쉐어버터(SHEA BUTTER, KQC)"
10289001,"피마자유(CASTOR OIL, KQC)"
10289003,"코코넛유 (COCONUT OIL, KQC)"
10289006,"솔비탄올리베이트 (SORBITAN OLIVATE, ICID)"
10289010,"밀납(BEESWAX, KQC)"
10289015,"폴리에틸렌가루(POLYETHYLENE POWDER, KQC)"
10289021,"세레신(CERESIN, KQC)"
10289028,"소르비탄세스퀴올레에이트(SORBITAN SESQUIOLEATE, KQC)"
10289036,"해바라기씨오일(SUNFLOWER SEED OIL, JSQI)"
10289045,"동백유(CAMELLIA OIL, KQC)"
10289055,"호호바유(JOJOBA OIL, KQC)"
10289066,"아몬드유(ALMOND OIL, KQC)"
10289078,"녹차씨오일(CAMELLIA SINENSIS SEED OIL, ICID)"
10289091,"아르간커넬오일(ARGANIA SPINOSA KERNEL OIL, ICID)"
10289105,"드럼스틱씨오일, 토코페롤 (MORINGA OLEIFERA SEED OIL, TOCOPHEROL, ICID)"
10290000,"밤부사 불가리스수/1,2-헥산다이올(BAMBUSA VULGARIS WATER/1,2-HEXANEDIOL, ICID)"
10290001,"정제수(WATER, KQC)"
10290003,"부틸렌글리콜(BUTYLENE GLYCOL, KQC)"
10290006,"1,2-헥산다이올(1,2-HEXANEDIOL, ICID)"
10290010,"병풀잎수/1,2-헥산다이올(CENTELLA ASIATICA LEAF WATER/1,2-HEXANEDIOL, ICID)"
10290015,"C12-14파레스-12(POLYOXYETHYLENE ALKYL (12-14) ETHER (12E.O.), JSQI)"
10290021,"D-판테놀(D-PANTHENOL, KQC)"
10290028,"알란토인(ALLANTOIN, KQC)"
10290036,"트레할로오스(TREHALOSE, JSQI)"
10290045,"시트르산나트륨(SODIUM CITRATE, KQC)"
10290055,"에틸헥실글리세린(2-ETHYLHEXYL GLYCERYLETHER, JSQI)"
10290066,"디나트륨이디티에이(DISODIUM EDTA, KQC)"
10290078,"사이클로덱스트린(CYCLODEXTRIN, JSQI)"
10290091,"글리세린, 카프릴릭ㆍ카프릭트리글리세리드, 정제수, 경화레시틴, 피토스테릴ㆍ옥틸도데실라우로일글루타메이트, 세라마이드엔피, 소듐하이알루로네이트 (ICID)"
10290105,"약모밀추출물(HOUTTUYNIA EXTRACT, JSQI)"
10290120,"녹차엑스(GREEN TEA EXTRACT, KQC)"
10290136,"개박하추출물(NEPETA CATARIA EXTRACT, ICID)"
10290153,"개다래추출물(ACTINIDIA POLYGAMA FRUIT EXTRACT, ICID)"
10290171,"스페인감초뿌리추출물(GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT, ICID)"
10290190,"도라지뿌리추출물(PLATYCODON GRANDIFLORUS ROOT EXTRACT, ICID)"
10290210,"아세로라추출물(MALPIGHIA GLABRA (ACEROLA) FRUIT EXTRACT, ICID)"
10290231,"창포엑스(CALAMUS ROOT EXTRACT, KQC)"
10291000,Purified Water (ICID)
10291001,"Sodium lauryl sulfate, Sodium laureth sulfate, Cocamide MEA, Cocamidopropyl betaine (ICID)"
10291003,Salicylic acid (ICID)
10291006,Baking Soda (ICID)
10291010,Olive oil (ICID)
10291015,Aloe Vera (ICID)
10291021,Vitamin E (ICID)
10291028,Oat Extract (ICID)
10291036,Glycerin (ICID)
10291045,Rooibos Tea Extract (ICID)
10291055,Green Tea Fragrance (ICID)
10292000,Purified Water (ICID)
10292001,"Sodium lauryl sulfate, Sodium laureth sulfate, Cocamide MEA, Cocamidopropyl betaine (ICID)"
10292003,Baking Soda (ICID)
10292006,Salicylic acid (ICID)
10292010,Glycerin (ICID)
10292015,Olive oil (ICID)
10292021,Aloe vera (ICID)
10292028,Vitamin E (ICID)
10292036,Rooibos Tea Extract (ICID)
10292045,Green Tea Fragrance (ICID)
10293000,Purified Water (ICID)
10293001,"Sodium lauryl sulfate, Sodium laureth sulfate, Cocamide MEA, Cocamidopropyl betaine (ICID)"
10293003,Glycerin (ICID)
10293006,Sunflower and Wheat Germ Oil (ICID)
10293010,Oat Extract (ICID)
10293015,Vitamin E (ICID)
10293021,Aloe Vera (ICID)
10293028,Rooibos Tea Extract (ICID)
10293036,Green Tea Fragrance (ICID)
10294000,Purified water (ICID)
10294001,"Sodium lauryl sulfate, Sodium laureth sulfate, Cocamide MEA, Cocamidopropyl betaine (ICID)"
10294003,Aloe vera (ICID)
10294006,Vitamin E (ICID)
10294010,Rooibos Tea Extract (ICID)
10294015,Hydrolyzed Collagen (ICID)
10294021,Olive oil (ICID)
10295000,"L-카르니틴(L-Carnitine, FA)"
10295001,"황산마그네슘수화물(Magnesium Sulfate Hydrate, KVP, Mg로서 24.6g)"
10295003,"타우린(Taurine, KVP)"
10295006,"D-소르비톨(D-Sorbitol, KVP)"
10295010,"4-히드록시벤조산메틸(Methyl 4-Hydroxybenzoate, KVP)"
10295015,"4-히드록시벤조산프로필(Propyl 4-Hydroxybenzoate, KVP)"
10295021,"식용색소 황색 제4호(Food Color Yellow No.4, FA)"
10295028,"프로필린글리콜(Propylene Glycol, KVP)"
10295036,"정제수(Purified Water, KP)"
10296000,비타민 A(Retinol Palmitate ; KVP)
10296001,비타민 D3(Cholecalciferol ; KVP)
10296003,비타민 E(Tocopherol Acetate ; KVP)
10296006,비타민 B1(Thiamin Hydrochloride ; KVP)
10296010,비타민 B2(Riboflavin ; KVP)
10296015,니코틴산아미드(Nicotinamide ; KVP)
10296021,판토텐산칼슘(Calcium Pantothenate ; KVP)
10296028,파라옥시벤조산메틸(Methyl p-Hydroxybenzoate ; KVP)
10296036,파라옥시벤조산프로필(Propyl p-Hydroxybenzoate ; KVP)
10296045,정제수(Purified Water ; KP) 등
10297000,디나트륨이디티에이 (KQC)
10297001,폴리쿼터늄-10 (KQC)
10297003,폴리쿼터늄-7 (KQC)
10297006,코카미도프로필베타인 (KQC)
10297010,암모늄라우릴황산염액 (KQC)
10297015,폴리옥시에틸렌라우릴에테르황산나트륨 (KQC)
10297021,코카미드디이에이 (KQC)
10297028,페녹시에탄올 (KQC)
10297036,벤조산나트륨 (KQC)
10297045,토코페릴아세테이트 (KQC)
10297055,글리세린 (KQC)
10297066,시트르산 (KQC)
10297078,염화나트륨 (KQC)
10297091,조합향료 (별규)
10297105,정제수 (KQC)
10298000,Water(KQC)
10298001,EM ANTI-5(ICID)
10298003,ZRC 25 GP(ICID)
10298006,"1,2-Hexanediol(ICID)"
10298010,Melaleuca Alternifolia (Tea Tree) Leaf Oil(ICID)
10298015,Octyldodeceth-25 & Decyltetradeceth-25 Mixture(ICID)
10298021,Sodium phosphate(KQC)
10298028,"Sodium phosphate, dibasic, anhydrous(KQC)"
10298036,Ethanol(KQC)
10298045,Fragrance(ICID)
10299000,Water(KQC)
10299001,락토바실러스/옥수수커넬발효추출여과물ㆍ황금추출물ㆍ단삼뿌리추출물(ICID)
10299003,WaterㆍZinc ricinoleateㆍTetrasodium glutamate diacetateㆍPropanediol(ICID)
10299006,"1,2-Hexanediol(ICID)"
10299010,Melaleuca Alternifolia (Tea Tree) Leaf Oil(ICID)
10299015,Octyldodeceth-25 & Decyltetradeceth-25 Mixture(ICID)
10299021,Sodium phosphate(KQC)
10299028,"Sodium phosphate, dibasic, anhydrous(KQC)"
10299036,Ethanol(KQC)
10299045,Fragrance(ICID)
10300000,"정제수 (WATER, KQC)"
10300001,"부틸렌글리콜 (BUTYLENE GLYCOL, KQC)"
10300003,"1,2-헥산다이올 (1,2-Hexanediol, ICID)"
10300006,"염화나트륨 (SODIUM CHLORIDE, KQC)"
10300010,라우릴피리디늄클로라이드/헥실렌글라이콜/레불리닉애씨드/소듐바이카보네이트 (ICID)
10300015,"사이클로덱스트린(CYCLODEXTRIN, JSQI)"
10300021,"D-판테놀(D-PANTHENOL, KQC)"
10300028,"디나트륨이디티에이(DISODIUM EDTA, KQC)"
10300036,"쑥엑스 (MUGWORT EXTRACT, KQC)"
10300045,"로즈마리엑스(ROSEMARY EXTRACT, KQC)"
10300055,"위치하젤추출물(WITCH HAZEL EXTRACT, JSQI)"
10300066,카프릴릭ㆍ카프릭트리글리세리드 등 7성분 (ICID)
10301000,"편백수(JAPANESE CYPRESS WATER, JSQI)"
10301001,"정제수 (Water, KQC)"
10301003,"글리세린(GLYCERIN, KQC)"
10301006,"1,2-헥산다이올(1,2-Hexanediol, ICID)"
10301010,"트로메타민(2-AMINO-2-HYDROXYMETHYL-1,3-PROPANEDIOL, JSQI)"
10301015,"D-판테놀(D-PANTHENOL, KQC)"
10301021,"디나트륨이디티에이(DISODIUM EDTA, KQC)"
10301028,"글루코노-δ-락톤(GLUCONO-δ-LACTONE, KQC)"
10301036,"시트르산(CITRIC ACID, KQC)"
10301045,"알로에추출물(ALOE EXTRACT, JSQI)"
10301055,"녹차엑스(GREEN TEA EXTRACT, KQC)"
10301066,"위치하젤추출물(WITCH HAZEL EXTRACT, JSQI)"
10301078,"로즈마리엑스(ROSEMARY EXTRACT, KQC)"
10302000,"정제수(WATER, KQC)"
10302001,"라우릴베타인(LAURYLBETAIN, KQC)"
10302003,"코코일글루타민산나트륨(SODIUM COCOYL GLUTAMATE, KQC)"
10302006,"아크릴레이트코폴리머/정제수(ACRYLATES COPOLYMER/WATER, ICID)"
10302010,"코코일이세티온산나트륨(SODIUM COCOYL ISETHIONATE, KQC)"
10302015,"글리세린(GLYCERIN, KQC)"
10302021,"C8-16알킬글루코사이드(ALKYL(8-16) GLUCOSIDE, JSQI)"
10302028,"향료(FRAGRANCE, ICID)"
10302036,정제수/라우릴피리디늄클로라이드/헥실렌글라이콜/레불리닉애씨드/소듐바이카보네이트(ICID)
10302045,"카프릴릴글라이콜/에틸헥실글리세린(CAPRYLYL GLYCOL/ETHYLHEXYLGLYCERIN, ICID)"
10302055,정제수/초피나무열매추출물/할미꽃추출물/우스니아추출물(ICID)
10302066,"아르기닌(ARGININE, KQC)"
10302078,"폴리쿼터늄-10(POLYQUATERNIUM-10, KQC)"
10302091,폴리쿼터늄-67/정제수/소듐아세테이트/소듐클로라이드/아이소프로필알코올(ICID)
10302105,만니톨/미결정셀룰로오스/옥수수전분/황색산화철/토코페릴아세테이트/호호바유/로즈힙유(ICID)
10302120,"디나트륨이디티에이(DISODIUM EDTA, KQC)"
10302136,"알란토인(ALLANTOIN, KQC)"
10302153,"사이클로덱스트린(CYCLODEXTRIN, JSQI)"
10302171,"소듐코코일애플아미노산(SODIUM COCOYL APPLE AMINO ACIDS, ICID)"
10302190,"비누풀잎추출물(SAPONARIA OFFICINALIS LEAF EXTRACT, ICID)"
10302210,"하이드롤라이즈드밀단백질(HYDROLYZED WHEAT PROTEIN, ICID)"
10302231,"히드로라이즈드콜라겐(HYDROLYZED COLLAGEN, KQC)"
10302253,"프로폴리스추출물(PROPOLIS EXTRACT, ICID)"
10302276,하이드로제네이티드레시틴 등 15종(ICID)
10302300,"병풀잎추출물(CENTELLA ASIATICA LEAF EXTRACT, ICID)"
10302325,"베타-글루칸(BETA-GLUCAN, ICID)"
10302351,"쌀겨추출물(RICE BRAN EXTRACT, JSQI)"
